timestamp,profile,section,implementation,operation,sizeKB,meanMs,p50Ms,p95Ms,p99Ms,hz,iterations,url,sizeB
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,256,105.98350176838667,89.2019750000909,162.64395380015475,461.2654659000039,9.435430829464114,95,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,512,132.2699179736971,135.23046549991705,222.5253924999852,235.55154100002252,7.560298027846799,76,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,1024,166.10682686886247,164.65622200025246,224.9945480003953,263.5656953999772,6.020222159739871,61,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,1,85.26191394915804,82.54872449999675,94.81141459972132,99.25963280009572,11.728566175470837,118,http://localhost:8080/blob?size=512,1024
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,1,89.51465383033585,83.7970010000281,97.83849325003102,336.50964104967204,11.171355272125371,112,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,2,86.60870222412933,84.44040699978359,97.85876499989536,99.98401640008667,11.546183862819715,116,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,4,88.0965286842139,83.147251999937,95.83366670014802,334.83515444001307,11.351185057297169,114,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,8,92.6288168148172,80.74229650013149,97.7418074999703,383.288590830178,10.795776459060164,108,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,16,108.24407449459795,84.00320499995723,217.985343200059,678.4424250400249,9.23838098915896,93,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,32,82.5396588524521,83.16424349998124,97.26596655007452,99.21788996994496,12.115388092257566,122,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,64,94.24614900001976,86.16995900031179,97.40521699981764,390.0325044801645,10.610513114968658,107,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,128,89.83221403569249,86.7699324998539,100.21659750007092,102.6802140401816,11.131864117282872,112,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,256,93.1830247315035,90.70307299983688,100.44650135012344,159.8118629400944,10.731568361097835,108,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,512,156.73716096875432,157.81173949991353,222.2395318002905,329.66630915988185,6.380107906888468,64,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:29:48.412Z,netem40,HTTP,mcp,,1024,215.64886380851945,180.255245000124,311.7760196999645,610.0274684800206,4.637167951359705,47,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,1,127.28925281008588,129.9216140001081,147.79773559975436,151.89814831992612,7.85612279060188,79,http://localhost:8080/blob?size=512,1024
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,1,128.53948560253812,128.53882250003517,153.71795634983573,160.01237887992988,7.779710610420041,78,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,2,131.47586864935138,132.6306119998917,154.41366939982402,159.93892623983322,7.605958494687864,77,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,4,133.00006734210947,133.19771199976094,154.43481674976647,158.7149180000415,7.518793185478242,76,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,8,135.286876432434,136.2163799998816,157.9450260501122,164.49226955992168,7.391699966547956,74,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,16,145.311950304343,143.62352900020778,168.09873199993743,170.74138544032348,6.881746462734748,69,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,32,157.90077646873397,159.9029360001441,184.85334765024012,186.5145430802647,6.333091086464737,64,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,64,184.6794383272952,184.95058500021696,202.93808989990504,206.22920204010796,5.414787964796416,55,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,128,235.6010324418393,235.21604999993,256.77786560021343,259.0722675198596,4.244463573167324,43,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,256,344.9083713332812,348.97455199994147,361.3486603498226,365.34306237007024,2.8993207562182097,30,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,512,556.6669993332794,556.1432519999798,573.4831196501851,575.2205679301918,1.7964061120880186,18,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:56:49.620Z,slowlink,HTTP,dta,,1024,1043.9594211000017,1041.558146999916,1063.0281860500806,1064.475685209935,0.9578916381120616,10,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,1,128.01654430382732,129.288513999898,150.5438458001241,154.37541566002182,7.811490346330985,79,http://localhost:8080/blob?size=512,1024
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,1,123.63286543210944,124.9562820000574,149.031473999843,153.3000171999447,8.088464151541729,81,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,2,124.44092288886392,124.10559999989346,150.01154299965128,158.1499585999176,8.035941688515788,81,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:56:49.620Z,slowlink,HTTP,mcp,,4,125.30389512497932,127.95894350018352,146.9152488498017,158.1670097900275,7.9805978816747105,80,http://localhost:8080/blob?size=4096,4096
